File Path,Annotation Count,Line Count,Completion Metric
/home/runner/work/doaj/doaj/doaj/portality/scripts/anon_export.py,0,21,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/accounts_delete_pub_no_journal_or_application.py,0,102,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/list_by_title.py,0,205,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/journals_last_manual_update_between.py,0,93,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/manage_background_jobs.py,0,152,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/journals_update_via_csv.py,6,191,0.031413612565445025
/home/runner/work/doaj/doaj/doaj/portality/scripts/3155_acc_email_for_journals_csv.py,0,45,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/public_data_dump.py,0,33,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/prune_marvel.py,0,23,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/missing_quick_reject_emails.py,0,79,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/deleteuser.py,0,40,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/sage_update.py,0,93,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/createuser.py,0,87,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/form_description_to_field_description.py,0,29,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/generate_iso639b_language_code_schema.py,0,144,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/async_workflow_notifications.py,0,15,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/README.md,0,3,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/history_archive.py,0,115,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/accounts_with_marketing_consent.py,0,53,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/cross_journal_article_issns.py,0,73,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/history_dirs_reports.py,0,61,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/reports.py,0,31,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/articles_invalid_url.py,0,46,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/reject_update_requst.py,0,21,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/2467_email_no_apc.py,0,49,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/sitemap.py,2,17,0.11764705882352941
/home/runner/work/doaj/doaj/doaj/portality/scripts/harvest.py,2,20,0.1
/home/runner/work/doaj/doaj/doaj/portality/scripts/anon_import.py,0,128,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/mark_notifications_seen.py,2,21,0.09523809523809523
/home/runner/work/doaj/doaj/doaj/portality/scripts/rejected_applications.py,0,57,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/functional_test_csv_to_testbook.py,0,92,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/github_issue_activity.py,0,198,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/articledump.py,0,40,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/applicationrm.py,0,28,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/2632_merge_accounts_by_email.py,0,78,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/article_duplicate_analysis.py,0,639,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/change_application_status.py,0,42,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/news.py,0,13,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/update_mapping_reindex.py,0,30,0.0
